253,140806
280,85369
280,85369
266,624763
266,624763
271,91405
271,91405
267,742218
267,742218
255,971692
255,971692
238,017915
238,017915
206,654678
206,654678
188,700901
188,700901
184,603566
184,603566
223,193012
223,193012
246,510573
246,510573
215,445324
215,445324
207,995624
207,995624
185,944512
185,944512
182,890135
182,890135
169,182687
169,182687
142,140276
142,140276
124,633481
124,633481
123,218038
123,218038
114,72538
114,72538
111,298518
111,298518
111,819997
111,819997
116,140823
116,140823
148,100036
148,100036
168,512214
168,512214
171,3431
171,3431
185,944512
185,944512
167,171268
167,171268
157,93364
157,93364
148,24903
148,24903
118,301236
118,301236
119,567685
119,567685
126,719397
126,719397
148,770509
148,770509
172,460555
172,460555
185,944512
185,944512
148,696012
148,696012
136,404007
136,404007
138,56442
138,56442
138,713414
138,713414
111,373015
111,373015
106,605207
106,605207
104,668285
104,668285
95,803142
95,803142
93,195747
93,195747
95,654148
95,654148
98,112549
98,112549
111,447512
111,447512
112,415973
112,415973
148,919503
148,919503
189,22238
189,22238
167,171268
167,171268
185,944512
185,944512
148,919503
148,919503
112,415973
112,415973
112,713961
112,713961
106,009231
106,009231
123,963008
123,963008
223,193012
223,193012
185,944512
185,944512
148,696012
148,696012
138,862408
138,862408
124,558984
124,558984
108,691123
108,691123
74,645994
74,645994
61,907007
61,907007
88,576933
88,576933
74,273509
74,273509
84,852083
84,852083
72,038599
72,038599
157,561155
157,561155
201,1419
201,1419
259,473051
259,473051
238,3904
238,3904
241,668268
241,668268
230,866203
230,866203
223,044018
223,044018
203,749295
203,749295
201,1419
201,1419
185,944512
185,944512
178,7928
178,7928
213,433905
213,433905
277,501325
277,501325
262,97441
262,97441
185,795518
185,795518
185,795518
185,795518
188,328416
188,328416
170,151148
170,151148
111,447512
111,447512
109,734081
109,734081
125,601942
125,601942
74,869485
74,869485
74,199012
74,199012
104,444794
104,444794
164,861861
164,861861
223,044018
223,044018
256,195183
256,195183
204,419768
204,419768
208,368109
208,368109
223,491
223,491
201,365391
201,365391
213,731893
213,731893
204,419768
204,419768
200,918409
200,918409
202,929828
202,929828
231,015197
231,015197
297,839006
297,839006
253,736782
253,736782
216,78627
216,78627
182,145165
182,145165
184,305578
184,305578
148,100036
148,100036
132,232175
132,232175
123,367032
123,367032
126,6449
126,6449
123,292535
123,292535
124,335493
124,335493
120,68514
120,68514
169,85316
169,85316
227,886323
227,886323
238,762885
238,762885
260,7395
260,7395
278,916768
278,916768
264,46435
264,46435
226,843365
226,843365
206,654678
206,654678
204,419768
204,419768
206,878169
206,878169
213,657396
213,657396
239,13537
239,13537
272,584523
272,584523
219,319168
219,319168
179,388776
179,388776
162,477957
162,477957
166,12831
166,12831
210,82651
210,82651
177,451854
177,451854
160,019556
160,019556
142,28927
142,28927
132,232175
132,232175
138,56442
138,56442
148,994
148,994
158,67861
158,67861
236,602472
236,602472
212,688935
212,688935
199,502966
199,502966
186,019009
186,019009
238,3904
238,3904
208,5916
208,5916
187,136464
187,136464
167,171268
167,171268
223,491
223,491
235,559514
235,559514
268,1892
268,1892
305,586694
305,586694
309,237047
309,237047
253,811279
253,811279
223,193012
223,193012
215,445324
215,445324
194,511667
194,511667
169,927657
169,927657
160,839023
160,839023
158,67861
158,67861
147,951042
147,951042
154,134293
154,134293
161,211508
161,211508
202,482846
202,482846
271,392571
271,392571
277,87381
277,87381
260,516009
260,516009
258,50459
258,50459
249,415956
249,415956
223,491
223,491
200,620421
200,620421
190,861314
190,861314
186,2425
186,2425
202,482846
202,482846
257,461632
257,461632
300,669892
300,669892
264,911332
264,911332
223,193012
223,193012
197,044565
197,044565
202,482846
202,482846
189,892853
189,892853
165,606831
165,606831
157,18867
157,18867
150,558437
150,558437
148,547018
148,547018
148,24903
148,24903
148,845006
148,845006
148,24903
148,24903
160,019556
160,019556
211,422486
211,422486
226,172892
226,172892
224,161473
224,161473
222,299048
222,299048
199,279475
199,279475
178,271321
178,271321
159,200089
159,200089
157,561155
157,561155
156,145712
156,145712
183,933093
183,933093
238,911879
238,911879
241,668268
241,668268
216,0413
216,0413
185,795518
185,795518
223,044018
223,044018
223,044018
223,044018
97,293082
97,293082
120,983128
120,983128
75,98694
75,98694
101,092429
101,092429
119,791176
119,791176
121,43011
121,43011
122,100583
122,100583
121,951589
121,951589
116,513308
116,513308
142,28927
142,28927
136,180516
136,180516
137,297971
137,297971
148,547018
148,547018
141,469803
141,469803
129,550283
129,550283
131,85969
131,85969
135,58454
135,58454
167,469256
167,469256
223,044018
223,044018
226,321886
226,321886
216,78627
216,78627
150,558437
150,558437
151,452401
151,452401
134,83957
134,83957
123,441529
123,441529
119,1952
119,1952
115,172362
115,172362
97,889058
97,889058
94,462196
94,462196
109,138105
109,138105
159,274586
159,274586
248,000513
248,000513
224,310467
224,310467
243,679687
243,679687
230,270227
230,270227
222,969521
222,969521
202,780834
202,780834
189,147883
189,147883
184,827057
184,827057
181,77268
181,77268
185,721021
185,721021
211,943965
211,943965
266,028787
266,028787
255,003231
255,003231
236,453478
236,453478
186,2425
186,2425
192,723739
192,723739
174,918956
174,918956
193,617703
193,617703
176,185405
176,185405
170,672627
170,672627
164,191388
164,191388
162,626951
162,626951
169,406178
169,406178
218,946683
218,946683
301,191371
301,191371
316,314262
316,314262
316,016274
316,016274
282,418127
282,418127
266,103284
266,103284
247,404537
247,404537
244,126669
244,126669
236,15549
236,15549
239,060873
239,060873
259,845536
259,845536
296,572557
296,572557
398,260962
398,260962
372,038018
372,038018
266,326775
266,326775
201,1419
201,1419
186,093506
186,093506
163,14843
163,14843
157,18867
157,18867
151,97388
151,97388
157,18867
157,18867
144,52418
144,52418
148,919503
148,919503
148,994
148,994
169,480675
169,480675
230,717209
230,717209
297,988
297,988
254,705243
254,705243
237,496436
237,496436
233,92058
233,92058
221,181593
221,181593
227,96082
227,96082
232,877622
232,877622
245,318621
245,318621
250,384417
250,384417
292,475222
292,475222
305,4377
305,4377
310,875981
310,875981
258,50459
258,50459
216,0413
216,0413
192,425751
192,425751
178,643806
178,643806
158,827604
158,827604
155,102754
155,102754
144,449683
144,449683
148,696012
148,696012
148,174533
148,174533
152,346365
152,346365
178,420315
178,420315
270,871092
270,871092
304,618233
304,618233
277,575822
277,575822
243,679687
243,679687
217,382246
217,382246
199,279475
199,279475
201,588882
201,588882
205,090241
205,090241
226,768868
226,768868
248,372998
248,372998
291,804749
291,804749
349,316433
349,316433
303,20279
303,20279
255,748201
255,748201
207,250654
207,250654
183,858596
183,858596
165,830322
165,830322
165,38334
165,38334
162,179969
162,179969
163,073933
163,073933
165,308843
165,308843
166,649789
166,649789
146,237611
146,237611
208,5916
208,5916
274,297954
274,297954
297,988
297,988
279,736235
279,736235
277,948307
277,948307
289,718833
289,718833
237,347442
237,347442
212,018462
212,018462
195,18214
195,18214
189,892853
189,892853
186,2425
186,2425
223,788988
223,788988
226,47088
226,47088
192,500248
192,500248
182,145165
182,145165
187,881434
187,881434
174,173986
174,173986
140,79933
140,79933
136,32951
136,32951
129,401289
129,401289
119,269697
119,269697
119,493188
119,493188
120,983128
120,983128
148,696012
148,696012
125,825433
125,825433
115,991829
115,991829
196,597583
196,597583
260,7395
260,7395
253,364297
253,364297
223,044018
223,044018
230,9407
230,9407
185,795518
185,795518
174,844459
174,844459
178,7928
178,7928
167,171268
167,171268
186,2425
186,2425
196,076104
196,076104
200,843912
200,843912
180,506231
180,506231
178,345818
178,345818
180,506231
180,506231
180,506231
180,506231
118,375733
118,375733
107,648165
107,648165
111,7455
111,7455
114,72538
114,72538
114,352895
114,352895
114,948871
114,948871
118,077745
118,077745
120,089164
120,089164
122,398571
122,398571
128,060343
128,060343
129,401289
129,401289
128,209337
128,209337
127,240876
127,240876
122,845553
122,845553
121,355613
121,355613
120,536146
120,536146
114,278398
114,278398
119,642182
119,642182
148,547018
148,547018
163,8934
163,8934
142,140276
142,140276
129,401289
129,401289
130,444247
130,444247
136,776492
136,776492
57,511684
57,511684
62,204995
62,204995
93,419238
93,419238
113,458931
113,458931
117,556266
117,556266
76,359425
76,359425
134,467085
134,467085
196,523086
196,523086
207,995624
207,995624
245,616609
245,616609
297,541018
297,541018
248,149507
248,149507
204,419768
204,419768
182,666644
182,666644
178,643806
178,643806
178,122327
178,122327
178,196824
178,196824
208,070121
208,070121
298,956461
298,956461
293,890665
293,890665
218,797689
218,797689
183,933093
183,933093
186,838476
186,838476
185,795518
185,795518
204,494265
204,494265
166,575292
166,575292
157,337664
157,337664
130,146259
130,146259
132,828151
132,828151
156,145712
156,145712
203,525804
203,525804
234,814544
234,814544
248,149507
248,149507
243,083711
243,083711
231,536676
231,536676
234,963538
234,963538
218,946683
218,946683
203,153319
203,153319
194,735158
194,735158
195,92711
195,92711
197,193559
197,193559
224,086976
224,086976
273,776475
273,776475
223,044018
223,044018
195,554625
195,554625
173,429016
173,429016
171,790082
171,790082
185,795518
185,795518
178,718303
178,718303
169,85316
169,85316
165,159849
165,159849
154,95376
154,95376
143,481222
143,481222
154,655772
154,655772
181,698183
181,698183
250,980393
250,980393
273,627481
273,627481
329,500231
329,500231
260,292518
260,292518
216,78627
216,78627
177,30286
177,30286
185,944512
185,944512
186,2425
186,2425
178,7928
178,7928
189,445871
189,445871
238,688388
238,688388
269,157661
269,157661
277,948307
277,948307
233,399101
233,399101
185,348536
185,348536
171,566591
171,566591
154,506778
154,506778
179,090788
179,090788
168,214226
168,214226
158,380622
158,380622
149,664473
149,664473
148,547018
148,547018
161,65849
161,65849
202,557343
202,557343
268,487188
268,487188
285,249013
285,249013
256,567668
256,567668
239,284364
239,284364
226,768868
226,768868
197,789535
197,789535
193,766697
193,766697
186,2425
186,2425
184,603566
184,603566
189,147883
189,147883
232,132652
232,132652
297,317527
297,317527
271,988547
271,988547
225,800407
225,800407
187,73244
187,73244
186,98747
186,98747
183,486111
183,486111
189,520368
189,520368
171,3431
171,3431
157,263167
157,263167
148,994
148,994
156,592694
156,592694
164,414879
164,414879
203,749295
203,749295
245,318621
245,318621
268,785176
268,785176
249,415956
249,415956
242,86022
242,86022
219,76615
219,76615
205,388229
205,388229
186,689482
186,689482
178,7928
178,7928
187,061967
187,061967
200,694918
200,694918
253,140806
253,140806
297,541018
297,541018
279,736235
279,736235
232,281646
232,281646
196,299595
196,299595
200,098942
200,098942
186,2425
186,2425
200,694918
200,694918
171,492094
171,492094
162,179969
162,179969
147,206072
147,206072
147,727551
147,727551
150,185952
150,185952
157,784646
157,784646
169,555172
169,555172
191,531787
191,531787
199,577463
199,577463
185,944512
185,944512
173,57801
173,57801
164,116891
164,116891
148,547018
148,547018
146,610096
146,610096
148,472521
148,472521
150,558437
150,558437
186,019009
186,019009
238,688388
238,688388
237,719927
237,719927
191,606284
191,606284
161,956478
161,956478
172,08807
172,08807
174,32298
174,32298
148,24903
148,24903
136,999983
136,999983
134,169097
134,169097
131,263714
131,263714
128,954307
128,954307
130,071762
130,071762
130,444247
130,444247
130,965726
130,965726
133,34963
133,34963
141,693294
141,693294
141,618797
141,618797
141,693294
