n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,subsample_freq,colsample_bytree,reg_alpha,reg_lambda,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
50,"0,01",127,-1,20,"1,0",1,"1,0","0,0","0,0","60,65829384414143","385,01240986561186","319,2250002734367","60,65829384414143","354,1822358442256","319,2250002734367","60,65829384414143","60,76210043309072","57,489578625836316","60,179450047247634","48,920178500382406","41,549226641715094","65,0437957108791","90,66372694983875"
50,"0,01",127,-1,1,"0,8",1,"1,0","0,0","0,0","60,670406910673414","384,38109047227294","318,68955752819363","60,670406910673414","353,4699335571599","318,6895575281937","60,670406910673414","60,82737511499485","57,451768292286815","60,097991511215234","48,949093790984314","41,654588649747446","65,02395678134981","90,6880742341354"
50,"0,01",127,-1,50,"0,8",1,"1,0","0,0","0,0","60,67905954945525","386,2532257944732","319,4618924506515","60,67905954945525","354,579941849217","319,4618924506514","60,679059549455246","60,595812998424165","57,28797999391399","60,19364592341937","49,05399567250956","41,396820737060075","65,27965559110181","90,94550592975777"
50,"0,01",127,-1,1,"1,0",1,"1,0","0,0","0,0","60,72195376977629","385,58965258790226","319,62542534857135","60,72195376977629","354,5681611709982","319,6254253485714","60,7219537697763","60,88743256096379","57,560064750809126","60,08490137592202","48,97056193918356","41,74051993830734","65,08612704190415","90,72406878134409"
50,"0,01",63,-1,50,"0,8",1,"1,0","0,0","0,0","61,661481532692484","395,16130235729054","329,26360198365455","61,661481532692484","363,8715703542036","329,26360198365455","61,66148153269249","62,11220931279455","58,828714486826456","61,38062123531331","49,96217419365171","42,30474057068721","65,98679223547612","91,05511869409807"
500,"0,1",63,-1,1,"0,8",1,"1,0","0,0","0,0","61,878802222311904","364,8356772054579","247,54323315845897","61,878802222311904","296,3478854514888","247,543233158459","61,878802222311904","47,36555018555893","46,663719978003265","57,0158952634835","49,84778213965147","64,91795858130486","75,95722602228457","91,38348338589674"
50,"0,01",63,-1,50,"1,0",1,"1,0","0,0","0,0","61,97634122168635","398,0339065328933","332,42225277293016","61,97634122168635","366,9520950720183","332,4222527729302","61,976341221686354","62,45870513510536","59,17777225626928","61,68540125965198","50,25111832870071","42,37538333167605","66,53200854769202","91,35399969270902"
200,"0,1",63,-1,1,"0,8",1,"1,0","0,0","0,0","62,04821451025913","364,4474016184259","247,92289355718367","62,04821451025913","295,930504302807","247,92289355718373","62,04821451025912","47,37121595975407","46,87233293424461","57,150388936006834","50,007444808997995","65,72325880035196","76,75703338401941","90,455826748439"
50,"0,01",63,-1,20,"1,0",1,"1,0","0,0","0,0","62,428332952500654","401,45679402896275","336,47222184434156","62,428332952500654","370,8856884294409","336,47222184434156","62,42833295250065","62,914195097418194","59,613536132367315","62,36971923281925","50,66728315677781","42,59060877088883","67,03628346299129","91,80670481424188"
50,"0,01",63,-1,1,"1,0",1,"1,0","0,0","0,0","62,6577402447792","405,58201295174104","339,4318240352553","62,6577402447792","374,5078291999901","339,4318240352553","62,65774024477919","62,914172994237866","60,01370930300155","62,57417129885809","50,97675815567116","42,72002484501745","67,3486184411455","92,05672667552275"
500,"0,1",15,-1,50,"1,0",1,"1,0","0,0","0,0","62,76536103640183","347,6503542799066","244,70526851196598","62,76536103640183","288,5673604205459","244,705268511966","62,76536103640182","48,232523169996874","46,94611245415775","57,9642239407905","51,110092242133064","69,69525925820821","77,01145782628542","88,3978583632409"
200,"0,1",15,-1,50,"1,0",1,"1,0","0,0","0,0","63,26106697224481","347,71642443256565","245,5152129209824","63,26106697224481","289,00608683239903","245,51521292098238","63,26106697224481","48,58658072274494","46,64466594773712","57,890797168316666","52,806088212470925","70,41545027493117","77,10824226376043","89,37564421575242"
50,"0,1",127,-1,50,"1,0",1,"1,0","0,0","0,0","63,446582072773325","373,949004310153","254,35192081187412","63,446582072773325","301,7533647191487","254,35192081187412","63,446582072773325","50,214656220085644","48,498204533454725","59,33819724289533","50,982349902998955","68,73620045406426","76,57751971688683","89,77894643902755"
500,"0,01",127,-1,50,"1,0",1,"1,0","0,0","0,0","63,447029361121025","375,91927243375113","255,61153801879843","63,447029361121025","303,25502834897645","255,61153801879843","63,44702936112102","49,761801711439354","48,87407245529498","60,00646808388574","51,662722105495405","68,59349199900458","77,40549694616251","87,82515222656458"
200,"0,1",63,-1,1,"1,0",1,"1,0","0,0","0,0","63,44991042712919","366,90130788380145","251,28418191374203","63,44991042712919","298,5375462433662","251,28418191374203","63,44991042712919","48,371737801337474","48,33104819064544","59,32677396406953","51,41445766097745","68,52150559094159","76,83866953630628","91,34518024562658"
50,"0,1",63,-1,1,"0,8",1,"1,0","0,0","0,0","63,45372573836942","367,9402315731496","251,2867678836987","63,45372573836942","299,64829624992416","251,28676788369873","63,45372573836942","49,23823116136556","46,646996416153016","57,165324996779944","50,9826706767912","66,56198265195613","77,44898218300887","96,13189208253122"
500,"0,1",15,-1,50,"0,8",1,"1,0","0,0","0,0","63,455948992818776","341,38450593980554","244,0265805841684","63,455948992818776","285,45988415592745","244,02658058416839","63,455948992818776","47,82430156690363","47,36270720342288","58,4768137874309","52,731444140323646","70,18600284508364","77,34240622867158","90,26796717789516"
50,"0,01",63,-1,1,"0,8",1,"1,0","0,0","0,0","63,48692079679635","414,6331456932369","348,86386714790694","63,48692079679635","384,79146929145145","348,86386714790694","63,486920796796355","63,75717702861425","60,519731771150575","63,091443404600994","51,784032146348906","44,08777190625661","68,34238541320295","92,82590390740015"
200,"0,1",127,-1,50,"0,8",1,"1,0","0,0","0,0","63,58418771078152","371,03127570050515","254,38360428534187","63,58418771078152","301,2916314485228","254,38360428534185","63,58418771078152","49,16384440613795","50,199626663287134","60,72864613992877","51,83330720037407","68,86952079640159","76,9765706787575","87,31779809058366"
50,"0,01",63,-1,20,"0,8",1,"1,0","0,0","0,0","63,63053094904147","414,1546010541393","350,2438959737584","63,63053094904147","385,13772905938396","350,2438959737584","63,63053094904147","63,56064004519898","61,40633019592714","63,84266604619194","52,24107579710348","44,1856703006564","67,92088939009574","92,25644486811663"
500,"0,1",15,-1,1,"1,0",1,"1,0","0,0","0,0","63,63636290595676","350,04834580639476","248,5029902341303","63,63636290595676","292,34348732952344","248,50299023413027","63,636362905956766","48,8248546117645","47,204991818847546","58,43639533465562","51,72961867460482","71,055223192668","77,38922639921383","90,81423030994308"
50,"0,1",127,-1,50,"0,8",1,"1,0","0,0","0,0","63,72689297017347","374,38310115481534","254,0920616671484","63,72689297017347","302,17482748369866","254,09206166714844","63,72689297017347","49,3927477161983","49,5316076782904","59,61907358159582","51,18183028204418","69,33498463658142","78,00234426850027","89,02566262800394"
500,"0,1",63,-1,20,"1,0",1,"1,0","0,0","0,0","63,76808723836542","371,0978597387781","255,94830728606883","63,76808723836542","302,97626893237384","255,94830728606877","63,76808723836542","49,33328241933491","48,29298811090114","59,583802453065175","51,865938253484885","70,20236938929317","78,71031274701747","88,38791729546116"
50,"0,1",63,-1,50,"1,0",1,"1,0","0,0","0,0","63,8276072794898","375,44288518840426","255,8723627762331","63,8276072794898","304,00881903646393","255,8723627762331","63,827607279489804","50,06788538032515","48,55624926774222","59,38371981338485","52,490772394010094","68,41369882995323","76,04000208567246","91,84092318534064"
500,"0,01",127,-1,50,"0,8",1,"1,0","0,0","0,0","63,841782899903194","375,2091550134652","255,31438310529575","63,841782899903194","303,27696080235785","255,31438310529575","63,8417828999032","49,51555285890688","49,0289085182622","59,78611182066183","51,7238877552514","69,49445934615503","78,07172042107346","89,27183957901156"
200,"0,1",63,-1,20,"1,0",1,"1,0","0,0","0,0","63,93046241091345","371,6394240539564","256,5443618652001","63,93046241091345","303,27576998394426","256,5443618652001","63,93046241091345","49,50277695527471","48,37652671563555","59,69468565085098","51,996679298223484","70,00782215773552","79,23851093890138","88,69623515977253"
500,"0,01",63,-1,50,"1,0",1,"1,0","0,0","0,0","64,02810147567433","375,36749926109417","255,85346067886374","64,02810147567433","303,94493118016686","255,85346067886374","64,02810147567432","49,52397457109643","48,923089612503375","59,50423808845289","52,54738457857559","69,55994056609248","76,97517107536123","91,16291183763825"
