max_depth,learning_rate,n_estimators,subsample,colsample_bytree,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
7,"0,05",400,"1,0","0,9","64,59373994471186","377,100158893154","256,7397996012688","64,59373994471186","305,13815006746097","256,7397996012688","64,59373994471186","48,98994482334439","47,98773056960473","59,99392546886169","53,2325744382143","68,16851933701969","78,42853490526804","95,35495007067018"
7,"0,1",400,"0,7","0,9","64,59731709758947","368,6931440455241","253,6090097154301","64,59731709758947","299,81725280789004","253,60900971543012","64,59731709758947","48,29874480604517","47,39783768621281","59,118076085037984","53,238821167267176","72,72373747768262","79,970304587105","91,43369787377556"
7,"0,05",400,"0,9","0,9","64,60075602088213","370,85387264062933","255,1325960814754","64,60075602088213","302,63814357500905","255,1325960814754","64,60075602088212","48,66054745005545","48,61701926187803","59,83725841046305","53,98541299859136","70,13270941069507","77,97374663445078","92,99859798004108"
3,"0,2",400,"0,9","1,0","64,6265335279606","338,6525515576149","242,19030156433","64,6265335279606","285,49645232155837","242,19030156432999","64,62653352796062","46,987539823799736","46,43535470117452","56,55499488806408","52,027100503897984","74,43244742190561","80,84876805016872","95,0995293067136"
5,"0,1",400,"0,9","1,0","64,6639777487117","355,84515837441506","250,76524866808546","64,6639777487117","294,5826552834442","250,76524866808546","64,6639777487117","48,97499616108709","48,775220073305505","59,02247558570073","53,529983170940476","70,76765570282711","79,82489744572226","91,75261610139873"
7,"0,05",600,"1,0","0,9","64,6776190971764","377,67448981136204","256,90676915717165","64,6776190971764","305,5001194609927","256,90676915717165","64,6776190971764","48,86515459351225","48,11743873020458","60,158873070748214","53,295755688820044","68,1708290070006","78,85094194179288","95,28434064815622"
7,"0,2",400,"0,9","1,0","64,70170399680218","373,5411792987293","257,12201744217697","64,70170399680218","306,31670352871396","257,12201744217697","64,70170399680218","49,310199958313056","48,361493059509215","59,505349461483796","55,60685401517955","67,55009828498297","76,40591793840017","96,17201525974652"
7,"0,1",200,"1,0","0,9","64,70488265738655","374,39002118955955","255,11695016412074","64,70488265738655","304,4834954153406","255,1169501641207","64,70488265738655","49,04518349280059","48,573192993891105","59,73539323959233","53,70815122309364","69,33929770876178","78,44897911027951","94,08398083328692"
5,"0,2",200,"1,0","0,7","64,75093406740517","360,97801557214177","253,13616844056827","64,75093406740517","297,92163181342465","253,13616844056827","64,75093406740518","48,78800060306545","47,53404810482097","59,568862657669854","53,78776581294112","69,74311271603895","81,41394676675105","92,42080181054884"
7,"0,05",600,"0,9","0,9","64,81129519873605","371,3227767978445","255,70631177627888","64,81129519873605","303,2993557854862","255,70631177627882","64,81129519873605","48,67372108120565","48,85939744363199","59,90858676731086","53,99260825493802","70,25470571378968","78,19835913414005","93,79168799613616"
7,"0,1",400,"0,9","0,9","64,83896457680524","373,5808640287703","257,1603442169487","64,83896457680524","304,5640179830512","257,1603442169488","64,83896457680525","49,3845444764866","48,922565806883966","60,17062656351402","53,453184713051684","71,37087211957777","79,32080403867522","91,25015431944747"
5,"0,2",600,"0,9","0,7","64,85839510019605","367,0529057663266","259,0722185875029","64,85839510019605","304,9168923202671","259,0722185875029","64,85839510019603","49,85953622608049","48,26477229398229","58,87989375278886","54,6029445753593","69,09622705634655","81,54954382591717","91,75584797089763"
7,"0,05",200,"0,9","1,0","64,8755552585118","370,3792858731873","253,64910432841998","64,8755552585118","301,28840326603574","253,64910432842","64,8755552585118","48,879076495548915","48,53431705240419","59,41145555073653","52,69511334947956","69,10561198002034","79,1235030685221","96,37980931287098"
3,"0,2",200,"0,9","0,9","64,92521696036405","333,34815365152826","240,5222975650861","64,92521696036405","282,01946030163924","240,52229756508606","64,92521696036407","47,03381988934965","46,685517412766146","58,070347746575905","51,66532825672503","72,4922113862753","78,91204778219193","99,61724624866447"
7,"0,05",600,"0,9","1,0","65,00351521123142","371,6189905592864","256,07463635044877","65,00351521123142","303,7079538092899","256,07463635044877","65,00351521123142","49,20166570781865","48,169125336327895","59,659480747825455","52,552009948761","68,48758101477587","79,18162390645816","97,77311981665294"
